"GICS.Sector","ref.date","avg_cum_return"
"Communication Services",2020-01-02,0
"Communication Services",2020-01-03,-0.00359774794422586
"Communication Services",2020-01-06,0.00346490976245189
"Communication Services",2020-01-07,0.00586297118408525
"Communication Services",2020-01-08,0.00989463778132797
"Communication Services",2020-01-09,0.0119209981472334
"Communication Services",2020-01-10,0.0037259666244198
"Communication Services",2020-01-13,0.0148709722825611
"Communication Services",2020-01-14,0.0156088576955845
"Communication Services",2020-01-15,0.0195371722599747
"Communication Services",2020-01-16,0.02934636418298
"Communication Services",2020-01-17,0.0336980320775112
"Communication Services",2020-01-21,0.0271964714331177
"Communication Services",2020-01-22,0.0268638540689828
"Communication Services",2020-01-23,0.0173799470405203
"Communication Services",2020-01-24,0.000698271423261977
"Communication Services",2020-01-27,-0.0126724199704179
"Communication Services",2020-01-28,-0.00401309106780674
"Communication Services",2020-01-29,-0.0149849539459284
"Communication Services",2020-01-30,-0.0119994360973522
"Communication Services",2020-01-31,-0.0322034843893838
"Communication Services",2020-02-03,-0.0272842741953851
"Communication Services",2020-02-04,-0.00924772038713276
"Communication Services",2020-02-05,-0.00979762784018048
"Communication Services",2020-02-06,-0.00600237230756341
"Communication Services",2020-02-07,-0.0144766709510424
"Communication Services",2020-02-10,-0.0130831924619681
"Communication Services",2020-02-11,-0.0064462486803112
"Communication Services",2020-02-12,0.00774270563810426
"Communication Services",2020-02-13,0.00873557855829162
"Communication Services",2020-02-14,0.0104427687253309
"Communication Services",2020-02-18,0.0154929718292567
"Communication Services",2020-02-19,0.0218988664103115
"Communication Services",2020-02-20,0.0101363365789727
"Communication Services",2020-02-21,-0.00331204040756138
"Communication Services",2020-02-24,-0.0375429040193887
"Communication Services",2020-02-25,-0.0675241325340989
"Communication Services",2020-02-26,-0.0782861354901083
"Communication Services",2020-02-27,-0.113758656647457
"Communication Services",2020-02-28,-0.107239307490954
"Communication Services",2020-03-02,-0.0829175014255193
"Communication Services",2020-03-03,-0.108301556959538
"Communication Services",2020-03-04,-0.0840762407587924
"Communication Services",2020-03-05,-0.11847579993388
"Communication Services",2020-03-06,-0.133929551463063
"Communication Services",2020-03-09,-0.192822844919379
"Communication Services",2020-03-10,-0.153868174127708
"Communication Services",2020-03-11,-0.190024578538514
"Communication Services",2020-03-12,-0.268122286610279
"Communication Services",2020-03-13,-0.208870101432115
"Communication Services",2020-03-16,-0.28906965439182
"Communication Services",2020-03-17,-0.260228193340338
"Communication Services",2020-03-18,-0.303269653449026
"Communication Services",2020-03-19,-0.287919609174231
"Communication Services",2020-03-20,-0.325789291949724
"Communication Services",2020-03-23,-0.319325757736505
"Communication Services",2020-03-24,-0.272998496275693
"Communication Services",2020-03-25,-0.270682904649766
"Communication Services",2020-03-26,-0.23182580768052
"Communication Services",2020-03-27,-0.26869735197965
"Communication Services",2020-03-30,-0.241936851006032
"Communication Services",2020-03-31,-0.24602013001714
"Communication Services",2020-04-01,-0.279191053994891
"Communication Services",2020-04-02,-0.275412352666694
"Communication Services",2020-04-03,-0.287933031144708
"Communication Services",2020-04-06,-0.237120741372411
"Communication Services",2020-04-07,-0.229035168100657
"Communication Services",2020-04-08,-0.215434511691942
"Communication Services",2020-04-09,-0.205853739624995
"Communication Services",2020-04-13,-0.203744360852708
"Communication Services",2020-04-14,-0.179299516538762
"Communication Services",2020-04-15,-0.195200535703637
"Communication Services",2020-04-16,-0.191524375977665
"Communication Services",2020-04-17,-0.177005567211796
"Communication Services",2020-04-20,-0.183604451955447
"Communication Services",2020-04-21,-0.207958376976991
"Communication Services",2020-04-22,-0.19743888195279
"Communication Services",2020-04-23,-0.189408806744591
"Communication Services",2020-04-24,-0.177861786433969
"Communication Services",2020-04-27,-0.161639544923445
"Communication Services",2020-04-28,-0.166726604967827
"Communication Services",2020-04-29,-0.126402153709118
"Communication Services",2020-04-30,-0.148006827300239
"Communication Services",2020-05-01,-0.165694801012263
"Communication Services",2020-05-04,-0.15948532301523
"Communication Services",2020-05-05,-0.158954633647327
"Communication Services",2020-05-06,-0.15728170910282
"Communication Services",2020-05-07,-0.145201714663155
"Communication Services",2020-05-08,-0.123323552528295
"Communication Services",2020-05-11,-0.131777325398137
"Communication Services",2020-05-12,-0.147472208676595
"Communication Services",2020-05-13,-0.165371060047567
"Communication Services",2020-05-14,-0.150941475027072
"Communication Services",2020-05-15,-0.141788828150599
"Communication Services",2020-05-18,-0.112317318582635
"Communication Services",2020-05-19,-0.114514452136542
"Communication Services",2020-05-20,-0.0988537191208072
"Communication Services",2020-05-21,-0.109780877429908
"Communication Services",2020-05-22,-0.105463907710947
"Communication Services",2020-05-26,-0.0976842812193936
"Communication Services",2020-05-27,-0.0815243954909787
"Communication Services",2020-05-28,-0.0895034346960029
"Communication Services",2020-05-29,-0.0801875492090528
"Communication Services",2020-06-01,-0.0731078061753813
"Communication Services",2020-06-02,-0.068714277653291
"Communication Services",2020-06-03,-0.0521939651119595
"Communication Services",2020-06-04,-0.0590706693198623
"Communication Services",2020-06-05,-0.0404544676665109
"Communication Services",2020-06-08,-0.0170916170916414
"Communication Services",2020-06-09,-0.0351481472628489
"Communication Services",2020-06-10,-0.0421601277360167
"Communication Services",2020-06-11,-0.0889676459393498
"Communication Services",2020-06-12,-0.0809132845256637
"Communication Services",2020-06-15,-0.0631587095093449
"Communication Services",2020-06-16,-0.0600451289502629
"Communication Services",2020-06-17,-0.056464476033545
"Communication Services",2020-06-18,-0.0472569231102962
"Communication Services",2020-06-19,-0.0552287544135458
"Communication Services",2020-06-22,-0.0553493608900964
"Communication Services",2020-06-23,-0.046406977954124
"Communication Services",2020-06-24,-0.0676443091716811
"Communication Services",2020-06-25,-0.0634794593727559
"Communication Services",2020-06-26,-0.0878280415718452
"Communication Services",2020-06-29,-0.0691504003688015
"Communication Services",2020-06-30,-0.0621869257996076
"Communication Services",2020-07-01,-0.0434967858895291
"Communication Services",2020-07-02,-0.0478656641000627
"Communication Services",2020-07-06,-0.0366163788229848
"Communication Services",2020-07-07,-0.0443205910273626
"Communication Services",2020-07-08,-0.0393044082120865
"Communication Services",2020-07-09,-0.0437326259527894
"Communication Services",2020-07-10,-0.0197250814103184
"Communication Services",2020-07-13,-0.0406709528006936
"Communication Services",2020-07-14,-0.027642698129096
"Communication Services",2020-07-15,-0.0139987762852769
"Communication Services",2020-07-16,-0.0137180350783765
"Communication Services",2020-07-17,-0.0215678113283059
"Communication Services",2020-07-20,-0.0145678964434126
"Communication Services",2020-07-21,-0.0191020817631206
"Communication Services",2020-07-22,-0.0167064085616555
"Communication Services",2020-07-23,-0.0286638829819055
"Communication Services",2020-07-24,-0.0265049059031534
"Communication Services",2020-07-27,-0.0211433508146631
"Communication Services",2020-07-28,-0.0274689933828108
"Communication Services",2020-07-29,-0.0178524973617045
"Communication Services",2020-07-30,-0.0157914778968037
"Communication Services",2020-07-31,-0.00683168484195555
"Communication Services",2020-08-03,0.00463721332324557
"Communication Services",2020-08-04,0.0180411089123143
"Communication Services",2020-08-05,0.0209115594348277
"Communication Services",2020-08-06,0.0273710839594152
"Communication Services",2020-08-07,0.0318667161425745
"Communication Services",2020-08-10,0.0328136129704951
"Communication Services",2020-08-11,0.0224100349215067
"Communication Services",2020-08-12,0.0322099969002615
"Communication Services",2020-08-13,0.0408744925260642
"Communication Services",2020-08-14,0.0432297550493029
"Communication Services",2020-08-17,0.0392767630170656
"Communication Services",2020-08-18,0.0441309182313805
"Communication Services",2020-08-19,0.0397209848186171
"Communication Services",2020-08-20,0.0434713067152289
"Communication Services",2020-08-21,0.0338645500267181
"Communication Services",2020-08-24,0.0496076889647847
"Communication Services",2020-08-25,0.051881637181556
"Communication Services",2020-08-26,0.0720614412923417
"Communication Services",2020-08-27,0.0690342464783183
"Communication Services",2020-08-28,0.0741398716450594
"Communication Services",2020-08-31,0.0668566371221789
"Communication Services",2020-09-01,0.0749407580620248
"Communication Services",2020-09-02,0.0923938022413541
"Communication Services",2020-09-03,0.0569051539839391
"Communication Services",2020-09-04,0.0434567457111326
"Communication Services",2020-09-08,0.0217992979814153
"Communication Services",2020-09-09,0.0350107064820857
"Communication Services",2020-09-10,0.0221156971239558
"Communication Services",2020-09-11,0.0192639125157779
"Communication Services",2020-09-14,0.032458883034179
"Communication Services",2020-09-15,0.0491997424054685
"Communication Services",2020-09-16,0.0440567578967248
"Communication Services",2020-09-17,0.0305046727656328
"Communication Services",2020-09-18,0.0250586836279579
"Communication Services",2020-09-21,0.0102129364336776
"Communication Services",2020-09-22,0.0220032585252167
"Communication Services",2020-09-23,-0.0071997777295362
"Communication Services",2020-09-24,-0.00448161544162732
"Communication Services",2020-09-25,0.0113419639818596
"Communication Services",2020-09-28,0.0294095257251201
"Communication Services",2020-09-29,0.0237866363778528
"Communication Services",2020-09-30,0.0307008169045396
"Communication Services",2020-10-01,0.0483774720855168
"Communication Services",2020-10-02,0.0358696978095589
"Communication Services",2020-10-05,0.0528508692384611
"Communication Services",2020-10-06,0.0393934436574292
"Communication Services",2020-10-07,0.0520920225089105
"Communication Services",2020-10-08,0.0638938868355457
"Communication Services",2020-10-09,0.0664891696901928
"Communication Services",2020-10-12,0.0794829000947189
"Communication Services",2020-10-13,0.0811157772057773
"Communication Services",2020-10-14,0.0709171819354443
"Communication Services",2020-10-15,0.0584435360429923
"Communication Services",2020-10-16,0.0589610960697289
"Communication Services",2020-10-19,0.0425982674447811
"Communication Services",2020-10-20,0.0450436499599083
"Communication Services",2020-10-21,0.053082060739676
"Communication Services",2020-10-22,0.0563591891732718
"Communication Services",2020-10-23,0.0640110788857301
"Communication Services",2020-10-26,0.0448349479266409
"Communication Services",2020-10-27,0.0449396911650449
"Communication Services",2020-10-28,0.0103249645974217
"Communication Services",2020-10-29,0.0282755220935466
"Communication Services",2020-10-30,0.0143379467984871
"Communication Services",2020-11-02,0.0236130144146976
"Communication Services",2020-11-03,0.0412090273811793
"Communication Services",2020-11-04,0.0685884205994476
"Communication Services",2020-11-05,0.0953845107382134
"Communication Services",2020-11-06,0.124198629079273
"Communication Services",2020-11-09,0.12807159707109
"Communication Services",2020-11-10,0.126572994306389
"Communication Services",2020-11-11,0.143049685498116
"Communication Services",2020-11-12,0.12760368167099
"Communication Services",2020-11-13,0.146896558741673
"Communication Services",2020-11-16,0.163289603929458
"Communication Services",2020-11-17,0.173045330990117
"Communication Services",2020-11-18,0.159827228224986
"Communication Services",2020-11-19,0.172408516543703
"Communication Services",2020-11-20,0.176055433005403
"Communication Services",2020-11-23,0.189233583601871
"Communication Services",2020-11-24,0.208906361048942
"Communication Services",2020-11-25,0.210633913153107
"Communication Services",2020-11-27,0.214274424061891
"Communication Services",2020-11-30,0.216543856516108
"Communication Services",2020-12-01,0.236745591471138
"Communication Services",2020-12-02,0.241361932655216
"Communication Services",2020-12-03,0.243897212460074
"Communication Services",2020-12-04,0.251480470620884
"Communication Services",2020-12-07,0.257345686528315
"Communication Services",2020-12-08,0.253500939495197
"Communication Services",2020-12-09,0.240461449789909
"Communication Services",2020-12-10,0.249176796717317
"Communication Services",2020-12-11,0.25639497189698
"Communication Services",2020-12-14,0.249660179867933
"Communication Services",2020-12-15,0.264057244308559
"Communication Services",2020-12-16,0.264368196425372
"Communication Services",2020-12-17,0.263184964912166
"Communication Services",2020-12-18,0.264472173324104
"Communication Services",2020-12-21,0.25363461705973
"Communication Services",2020-12-22,0.253957188305876
"Communication Services",2020-12-23,0.253317389017943
"Communication Services",2020-12-24,0.257346899074167
"Communication Services",2020-12-28,0.25622683862548
"Communication Services",2020-12-29,0.25486556772668
"Communication Services",2020-12-30,0.253756601743751
"Communication Services",2020-12-31,0.258328188140913
"Communication Services",2021-01-04,0.23731926396436
"Communication Services",2021-01-05,0.246488482545556
"Communication Services",2021-01-06,0.255981011307049
"Communication Services",2021-01-07,0.263583963721765
"Communication Services",2021-01-08,0.269694681500121
"Communication Services",2021-01-11,0.259997155601335
"Communication Services",2021-01-12,0.252430577906917
"Communication Services",2021-01-13,0.254008810304543
"Communication Services",2021-01-14,0.254868158454479
"Communication Services",2021-01-15,0.25597191040827
"Communication Services",2021-01-19,0.260471423833349
"Communication Services",2021-01-20,0.292157925547312
"Communication Services",2021-01-21,0.294331876416733
"Communication Services",2021-01-22,0.287514470311609
"Communication Services",2021-01-25,0.290867326675932
"Communication Services",2021-01-26,0.308916480378848
"Communication Services",2021-01-27,0.284398289139375
"Communication Services",2021-01-28,0.292855826030883
"Communication Services",2021-01-29,0.267939273200337
"Communication Services",2021-02-01,0.292804531845606
"Communication Services",2021-02-02,0.310583703339945
"Communication Services",2021-02-03,0.309787752391292
"Communication Services",2021-02-04,0.32843463335256
"Communication Services",2021-02-05,0.344130918058082
"Communication Services",2021-02-08,0.356753829389668
"Communication Services",2021-02-09,0.355952341033837
"Communication Services",2021-02-10,0.367716994723812
"Communication Services",2021-02-11,0.374947827114277
"Communication Services",2021-02-12,0.383607214652025
"Communication Services",2021-02-16,0.379207825942726
"Communication Services",2021-02-17,0.379822189835885
"Communication Services",2021-02-18,0.377001280062223
"Communication Services",2021-02-19,0.385331442046687
"Communication Services",2021-02-22,0.389474009099797
"Communication Services",2021-02-23,0.383933565456027
"Communication Services",2021-02-24,0.387465543790409
"Communication Services",2021-02-25,0.351458306911834
"Communication Services",2021-02-26,0.365816875153686
"Communication Services",2021-03-01,0.410518754775695
"Communication Services",2021-03-02,0.405412031505161
"Communication Services",2021-03-03,0.382097608237489
"Communication Services",2021-03-04,0.367924758578803
"Communication Services",2021-03-05,0.402427119334549
"Communication Services",2021-03-08,0.41443468236031
"Communication Services",2021-03-09,0.417843760150449
"Communication Services",2021-03-10,0.434166989680464
"Communication Services",2021-03-11,0.459370932733275
"Communication Services",2021-03-12,0.472743200896872
"Communication Services",2021-03-15,0.479453493501894
"Communication Services",2021-03-16,0.496295893151537
"Communication Services",2021-03-17,0.485535344951106
"Communication Services",2021-03-18,0.467860076611286
"Communication Services",2021-03-19,0.479746085983676
"Communication Services",2021-03-22,0.488026018023302
"Communication Services",2021-03-23,0.456306914085035
"Communication Services",2021-03-24,0.394125877681714
"Communication Services",2021-03-25,0.385399909357506
"Communication Services",2021-03-26,0.34438673571006
"Communication Services",2021-03-29,0.328900784615118
"Communication Services",2021-03-30,0.340499776753768
"Communication Services",2021-03-31,0.340938286653567
"Communication Services",2021-04-01,0.363958391480606
"Communication Services",2021-04-05,0.375104149530599
"Communication Services",2021-04-06,0.386576342971139
"Communication Services",2021-04-07,0.386790520612535
"Communication Services",2021-04-08,0.388418120779613
"Communication Services",2021-04-09,0.389122839629394
"Communication Services",2021-04-12,0.38659412978244
"Communication Services",2021-04-13,0.385718642198655
"Communication Services",2021-04-14,0.377224351192754
"Communication Services",2021-04-15,0.391357774428572
"Communication Services",2021-04-16,0.389842891881011
"Communication Services",2021-04-19,0.382475163906695
"Communication Services",2021-04-20,0.370098587311659
"Communication Services",2021-04-21,0.38699303931383
"Communication Services",2021-04-22,0.379849167979845
"Communication Services",2021-04-23,0.391435264146838
"Communication Services",2021-04-26,0.397805713821576
"Communication Services",2021-04-27,0.398792717841506
"Communication Services",2021-04-28,0.399937840703617
"Communication Services",2021-04-29,0.419156621444107
"Communication Services",2021-04-30,0.406347063501903
"Communication Services",2021-05-03,0.392660620688925
"Communication Services",2021-05-04,0.369509749402708
"Communication Services",2021-05-05,0.370115813976424
"Communication Services",2021-05-06,0.373116624226208
"Communication Services",2021-05-07,0.405704854598456
"Communication Services",2021-05-10,0.366614024004502
"Communication Services",2021-05-11,0.369249545381569
"Communication Services",2021-05-12,0.336212842725399
"Communication Services",2021-05-13,0.342216806356593
"Communication Services",2021-05-14,0.363922165139276
"Communication Services",2021-05-17,0.349218565186224
"Communication Services",2021-05-18,0.339929382285662
"Communication Services",2021-05-19,0.340709669861312
"Communication Services",2021-05-20,0.369789951794731
"Communication Services",2021-05-21,0.368456392419589
"Communication Services",2021-05-24,0.385599608057435
"Communication Services",2021-05-25,0.378434618356503
"Communication Services",2021-05-26,0.391520255597469
"Communication Services",2021-05-27,0.398172192607751
"Communication Services",2021-05-28,0.393746508139235
"Communication Services",2021-06-01,0.390780892605609
"Communication Services",2021-06-02,0.379223610916497
"Communication Services",2021-06-03,0.369878623118859
"Communication Services",2021-06-04,0.385321183968437
"Communication Services",2021-06-07,0.389369428247247
"Communication Services",2021-06-08,0.392863233224915
"Communication Services",2021-06-09,0.395593670057193
"Communication Services",2021-06-10,0.397623594138496
"Communication Services",2021-06-11,0.405050812661859
"Communication Services",2021-06-14,0.406791965805328
"Communication Services",2021-06-15,0.39254334799535
"Communication Services",2021-06-16,0.385073403087088
"Communication Services",2021-06-17,0.385720782503556
"Communication Services",2021-06-18,0.373746858047978
"Communication Services",2021-06-21,0.390160578016327
"Communication Services",2021-06-22,0.401296939074311
"Communication Services",2021-06-23,0.399983288862797
"Communication Services",2021-06-24,0.429396731222737
"Communication Services",2021-06-25,0.43414650457848
"Communication Services",2021-06-28,0.440819685331454
"Communication Services",2021-06-29,0.433604086448047
"Communication Services",2021-06-30,0.432444395977924
"Communication Services",2021-07-01,0.441723498550296
"Communication Services",2021-07-02,0.443160814415721
"Communication Services",2021-07-06,0.431758005419132
"Communication Services",2021-07-07,0.429041762656541
"Communication Services",2021-07-08,0.411704549397139
"Communication Services",2021-07-09,0.431962198422358
"Communication Services",2021-07-12,0.43953183238037
"Communication Services",2021-07-13,0.428226369411738
"Communication Services",2021-07-14,0.421490443425634
"Communication Services",2021-07-15,0.409734873038067
"Communication Services",2021-07-16,0.395119649881924
"Communication Services",2021-07-19,0.371357069621741
"Communication Services",2021-07-20,0.383859803892877
"Communication Services",2021-07-21,0.406025514077938
"Communication Services",2021-07-22,0.40334453421673
"Communication Services",2021-07-23,0.433418723423432
"Communication Services",2021-07-26,0.445081223278598
"Communication Services",2021-07-27,0.434386985230375
"Communication Services",2021-07-28,0.444413665791565
"Communication Services",2021-07-29,0.436478305134126
"Communication Services",2021-07-30,0.429775780165874
"Communication Services",2021-08-02,0.433918320743576
"Communication Services",2021-08-03,0.417926046753748
"Communication Services",2021-08-04,0.419655560592738
"Communication Services",2021-08-05,0.433630344631473
"Communication Services",2021-08-06,0.43402397779515
"Communication Services",2021-08-09,0.422732939083614
"Communication Services",2021-08-10,0.435071773617974
"Communication Services",2021-08-11,0.432789846943307
"Communication Services",2021-08-12,0.435372979184922
"Communication Services",2021-08-13,0.422612656349712
"Communication Services",2021-08-16,0.419164804036076
"Communication Services",2021-08-17,0.410817541159632
"Communication Services",2021-08-18,0.397119949617089
"Communication Services",2021-08-19,0.390307077364685
"Communication Services",2021-08-20,0.402224443930356
"Communication Services",2021-08-23,0.423394924714754
"Communication Services",2021-08-24,0.430523892192404
"Communication Services",2021-08-25,0.428234406421142
"Communication Services",2021-08-26,0.415300517264963
"Communication Services",2021-08-27,0.438035523432734
"Communication Services",2021-08-30,0.436487394358916
"Communication Services",2021-08-31,0.444976606319837
"Communication Services",2021-09-01,0.449827550095734
"Communication Services",2021-09-02,0.451005195825595
"Communication Services",2021-09-03,0.447714633324848
"Communication Services",2021-09-07,0.445363775658887
"Communication Services",2021-09-08,0.433366995134898
"Communication Services",2021-09-09,0.426024084267651
"Communication Services",2021-09-10,0.421033181454021
"Communication Services",2021-09-13,0.426903645188266
"Communication Services",2021-09-14,0.410368492199997
"Communication Services",2021-09-15,0.418985297144269
"Communication Services",2021-09-16,0.425978295724356
"Communication Services",2021-09-17,0.415936218366294
"Communication Services",2021-09-20,0.387148080514444
"Communication Services",2021-09-21,0.385048758041114
"Communication Services",2021-09-22,0.407130070168822
"Communication Services",2021-09-23,0.427814648777088
"Communication Services",2021-09-24,0.438842460182556
"Communication Services",2021-09-27,0.442713032887411
"Communication Services",2021-09-28,0.407858141881709
"Communication Services",2021-09-29,0.40742954068609
"Communication Services",2021-09-30,0.408755790233682
"Communication Services",2021-10-01,0.432899504778694
"Communication Services",2021-10-04,0.410830327542371
"Communication Services",2021-10-05,0.432875345724787
"Communication Services",2021-10-06,0.431366730301443
"Communication Services",2021-10-07,0.445083414799341
"Communication Services",2021-10-08,0.439027468427244
"Communication Services",2021-10-11,0.422989503422925
"Communication Services",2021-10-12,0.419944892005755
"Communication Services",2021-10-13,0.428039853444423
"Communication Services",2021-10-14,0.445545323870675
"Communication Services",2021-10-15,0.445446618461113
"Communication Services",2021-10-18,0.449663119575131
"Communication Services",2021-10-19,0.460622355220783
"Communication Services",2021-10-20,0.460592219452568
"Communication Services",2021-10-21,0.468986803979277
"Communication Services",2021-10-22,0.446292642657745
"Communication Services",2021-10-25,0.449068156721046
"Communication Services",2021-10-26,0.443989818786185
"Communication Services",2021-10-27,0.421964433650736
"Communication Services",2021-10-28,0.432658520819084
"Communication Services",2021-10-29,0.42502797092268
"Communication Services",2021-11-01,0.439131523902088
"Communication Services",2021-11-02,0.435451029011883
"Communication Services",2021-11-03,0.447361097416522
"Communication Services",2021-11-04,0.44570304194237
"Communication Services",2021-11-05,0.458634086873247
"Communication Services",2021-11-08,0.477320770702211
"Communication Services",2021-11-09,0.485918266007112
"Communication Services",2021-11-10,0.463690242697626
"Communication Services",2021-11-11,0.4698994724582
"Communication Services",2021-11-12,0.488524483813579
"Communication Services",2021-11-15,0.493134277241236
"Communication Services",2021-11-16,0.497949129985942
"Communication Services",2021-11-17,0.487367508019297
"Communication Services",2021-11-18,0.468977122000348
"Communication Services",2021-11-19,0.4537163493938
"Communication Services",2021-11-22,0.433708999232575
"Communication Services",2021-11-23,0.432655207682346
"Communication Services",2021-11-24,0.436312255828593
"Communication Services",2021-11-26,0.409664840828527
"Communication Services",2021-11-29,0.420578805764979
"Communication Services",2021-11-30,0.382594171018626
"Communication Services",2021-12-01,0.341325918575978
"Communication Services",2021-12-02,0.370740510754209
"Communication Services",2021-12-03,0.362838211471002
"Communication Services",2021-12-06,0.37865184966065
"Communication Services",2021-12-07,0.398735315214709
"Communication Services",2021-12-08,0.409263948654505
"Communication Services",2021-12-09,0.388364062862297
"Communication Services",2021-12-10,0.390190192940765
"Communication Services",2021-12-13,0.374799382842195
"Communication Services",2021-12-14,0.362967595622889
"Communication Services",2021-12-15,0.377009161120514
"Communication Services",2021-12-16,0.373074754159665
"Communication Services",2021-12-17,0.377914406043557
"Communication Services",2021-12-20,0.366530702459335
"Communication Services",2021-12-21,0.402625920479513
"Communication Services",2021-12-22,0.406771591355555
"Communication Services",2021-12-23,0.423921898418891
"Communication Services",2021-12-27,0.435359501525025
"Communication Services",2021-12-28,0.430414118761978
"Communication Services",2021-12-29,0.422037227836802
"Communication Services",2021-12-30,0.428945890253328
"Communication Services",2021-12-31,0.410848542162178
"Communication Services",2022-01-03,0.422823403706298
"Communication Services",2022-01-04,0.419115142146552
"Communication Services",2022-01-05,0.37796084362952
"Communication Services",2022-01-06,0.379480256426019
"Communication Services",2022-01-07,0.385328822655062
"Communication Services",2022-01-10,0.37488735345792
"Communication Services",2022-01-11,0.391950591429191
"Communication Services",2022-01-12,0.392668625563229
"Communication Services",2022-01-13,0.382356107996194
"Communication Services",2022-01-14,0.385928316901022
"Communication Services",2022-01-18,0.353030589202854
"Communication Services",2022-01-19,0.346716109136037
"Communication Services",2022-01-20,0.329701597657213
"Communication Services",2022-01-21,0.279169259152386
"Communication Services",2022-01-24,0.299402141481265
"Communication Services",2022-01-25,0.272835833015441
"Communication Services",2022-01-26,0.253667080654871
"Communication Services",2022-01-27,0.247190270212716
"Communication Services",2022-01-28,0.288257879826884
"Communication Services",2022-01-31,0.323239167273999
"Communication Services",2022-02-01,0.332510203008806
"Communication Services",2022-02-02,0.34862431720701
"Communication Services",2022-02-03,0.319200305216533
"Communication Services",2022-02-04,0.340052682506561
"Communication Services",2022-02-07,0.333432379509988
"Communication Services",2022-02-08,0.345962698409176
"Communication Services",2022-02-09,0.39207018289876
"Communication Services",2022-02-10,0.377302913787755
"Communication Services",2022-02-11,0.345303159368325
"Communication Services",2022-02-14,0.342119347730434
"Communication Services",2022-02-15,0.373912875631167
"Communication Services",2022-02-16,0.366829121147987
"Communication Services",2022-02-17,0.336213033210041
"Communication Services",2022-02-18,0.322266627787503
"Communication Services",2022-02-22,0.305793691194191
"Communication Services",2022-02-23,0.284197922053709
"Communication Services",2022-02-24,0.326034586189663
"Communication Services",2022-02-25,0.348974499167732
"Communication Services",2022-02-28,0.346692673909592
"Communication Services",2022-03-01,0.323916061746167
"Communication Services",2022-03-02,0.346727670530699
"Communication Services",2022-03-03,0.324294648384835
"Communication Services",2022-03-04,0.293580091702081
"Communication Services",2022-03-07,0.235217343744806
"Communication Services",2022-03-08,0.226637567053819
"Communication Services",2022-03-09,0.26402788806601
"Communication Services",2022-03-10,0.251009542627434
"Communication Services",2022-03-11,0.222540849605158
"Communication Services",2022-03-14,0.208167853938346
"Communication Services",2022-03-15,0.230648272789707
"Communication Services",2022-03-16,0.27158115406535
"Communication Services",2022-03-17,0.291489080915699
"Communication Services",2022-03-18,0.306794939921915
"Communication Services",2022-03-21,0.296134404744311
"Communication Services",2022-03-22,0.31725214822417
"Communication Services",2022-03-23,0.297821908464361
"Communication Services",2022-03-24,0.319303186715056
"Communication Services",2022-03-25,0.320212198247561
"Communication Services",2022-03-28,0.32418348033339
"Communication Services",2022-03-29,0.351681187266694
"Communication Services",2022-03-30,0.338465210393783
"Communication Services",2022-03-31,0.312584073303875
"Communication Services",2022-04-01,0.317828407896729
"Communication Services",2022-04-04,0.339431964419028
"Communication Services",2022-04-05,0.315155807689507
"Communication Services",2022-04-06,0.290135392938364
"Communication Services",2022-04-07,0.278929962381008
"Communication Services",2022-04-08,0.275835701878116
"Communication Services",2022-04-11,0.264914977089235
"Communication Services",2022-04-12,0.256157007938558
"Communication Services",2022-04-13,0.277974909159223
"Communication Services",2022-04-14,0.256426668517329
"Communication Services",2022-04-18,0.245297635363741
"Communication Services",2022-04-19,0.279372020620647
"Communication Services",2022-04-20,0.24830929675061
"Communication Services",2022-04-21,0.215325231550508
"Communication Services",2022-04-22,0.185148163654421
"Communication Services",2022-04-25,0.198711619821203
"Communication Services",2022-04-26,0.157455068115146
"Communication Services",2022-04-27,0.140167266098259
"Communication Services",2022-04-28,0.162039046236536
"Communication Services",2022-04-29,0.1210412617374
"Communication Services",2022-05-02,0.146038957809343
"Communication Services",2022-05-03,0.142513414788032
"Communication Services",2022-05-04,0.177692708615216
"Communication Services",2022-05-05,0.12737641186946
"Communication Services",2022-05-06,0.0817183468242027
"Communication Services",2022-05-09,0.051447112811368
"Communication Services",2022-05-10,0.0522115996274211
"Communication Services",2022-05-11,0.039486851325577
"Communication Services",2022-05-12,0.0563207289027879
"Communication Services",2022-05-13,0.0934888313038814
"Communication Services",2022-05-16,0.0851480031346361
"Communication Services",2022-05-17,0.117453472806366
"Communication Services",2022-05-18,0.0840490308154268
"Communication Services",2022-05-19,0.0897472882470247
"Communication Services",2022-05-20,0.0892753547017753
"Communication Services",2022-05-23,0.1038636322272
"Communication Services",2022-05-24,0.0561627856559972
"Communication Services",2022-05-25,0.0812081535885683
"Communication Services",2022-05-26,0.106286760862239
"Communication Services",2022-05-27,0.134710962447738
"Communication Services",2022-05-31,0.132100175302636
"Communication Services",2022-06-01,0.121624317777009
"Communication Services",2022-06-02,0.144464577220313
"Communication Services",2022-06-03,0.120049768190208
"Communication Services",2022-06-06,0.125840586098098
"Communication Services",2022-06-07,0.135671682620023
"Communication Services",2022-06-08,0.129266597569172
"Communication Services",2022-06-09,0.102531278993935
"Communication Services",2022-06-10,0.0701627093539605
"Communication Services",2022-06-13,0.0214666773646936
"Communication Services",2022-06-14,0.0180923613570028
"Communication Services",2022-06-15,0.0416287245310249
"Communication Services",2022-06-16,0.00326087634007319
"Communication Services",2022-06-17,0.0156281573579512
"Communication Services",2022-06-21,0.0246693081786708
